rank,title,score,user_score,release_date
1481,Superfrog HD,4.4,4.4,2013-09-12
1482,Contract J.A.C.K.,6.1,6.1,2003-11-11
1483,Croixleur Sigma,6.4,6.4,2014-04-30
1484,Postal,6.4,6.4,1997-09-30
1485,DreamWorks Shrek Forever After,4.6,4.6,2010-05-18
1486,BeatBlasters III,8.0,8.0,2014-02-21
1487,Aliens Versus Predator 2: Primal Hunt Expansion Pack,7.5,7.5,2002-08-13
1488,TMNT,6.9,6.9,2007-03-20
1489,Humans Must Answer,5.3,5.3,2013-07-11
1490,OmniBus,6.4,6.4,2016-05-26
1491,Sniper: Ghost Warrior,5.4,5.4,2010-06-24
1492,CreaVures,2.3,2.3,2011-02-23
1493,Gryphon Knight Epic,7.4,7.4,2015-08-20
1494,Monochroma,6.8,6.8,2014-05-28
1495,Shrek 2,6.0,6.0,2004-05-03
1496,Codename: Outbreak,7.1,7.1,2001-11-24
1497,Zack Zero,7.3,7.3,2013-04-29
1498,Steel Storm: Burning Retribution,5.2,5.2,2011-01-01
1499,Cast of the Seven Godsends,tbd,tbd,2015-07-20
1500,Red Game Without A Great Name,8.5,8.5,2015-12-09
1501,Medal of Honor: Warfighter,5.4,5.4,2012-10-23
1502,Teenage Mutant Ninja Turtles (2003),7.5,7.5,2003-11-25
1503,Onikira - Demon Killer,tbd,tbd,2015-08-27
1504,Judge Dredd: Dredd VS Death,7.1,7.1,2005-03-03
1505,Conflict: Vietnam,7.1,7.1,2004-10-05
1506,Darkout,6.8,6.8,2013-01-14
1507,Jaws Unleashed,7.6,7.6,2006-10-18
1508,The Grinch,tbd,tbd,2000-12-04
1509,The Blue Flamingo,4.3,4.3,2014-11-18
1510,Mushroom Men: Truffle Trouble,tbd,tbd,2015-03-10
1511,Homefront: The Revolution,3.9,3.9,2016-05-17
1512,POSTAL Redux,6.7,6.7,2016-05-20
1513,Battle of Europe,tbd,tbd,2006-03-23
1514,El Matador,4.8,4.8,2006-09-29
1515,Wolfenstein: Cyberpilot,1.3,1.3,2019-07-25
1516,Crisis on the Planet of the Apes VR,tbd,tbd,2018-04-03
1517,Duke Nukem Forever,5.8,5.8,2011-06-13
1518,Die Hard: Nakatomi Plaza,5.4,5.4,2002-04-22
1519,No Time to Explain,6.0,6.0,2011-08-15
1520,The Great Perhaps,6.7,6.7,2019-08-14
1521,Pac-Man World 2,6.3,6.3,2004-05-25
1522,Sonic the Hedgehog 4: Episode II,6.7,6.7,2012-05-15
1523,Berserk and the Band of the Hawk,6.5,6.5,2017-02-21
1524,E.T. Armies,7.0,7.0,2016-03-03
1525,Hybrid Wars,6.3,6.3,2016-09-29
1526,Carnivores: Ice Age,7.2,7.2,2001-01-15
1527,WWE Raw,6.6,6.6,2002-10-14
1528,Nexuiz,6.8,6.8,2012-05-10
1529,Freaky Awesome,7.3,7.3,2017-10-18
1530,Trials of the Blood Dragon,6.7,6.7,2016-06-13
1531,Christopher Brookmyre's Bedlam,6.6,6.6,2015-10-13
1532,The Great Escape (2003),6.9,6.9,2003-07-22
1533,X-Blades,6.4,6.4,2009-02-09
1534,Rush Bros,4.9,4.9,2013-01-29
1535,Bullet Run,5.0,5.0,2012-07-31
1536,Sniper Elite: Nazi Zombie Army 2,6.8,6.8,2013-10-31
1537,Red Goddess: Inner World,7.0,7.0,2015-09-01
1538,Rules of the Game,tbd,tbd,2001-06-07
1539,Dig Dug Deeper,tbd,tbd,2001-10-31
1540,Legends of Might and Magic,7.7,7.7,2001-06-18
1541,The Da Vinci Code,5.3,5.3,2006-05-19
1542,Dino D-Day,6.3,6.3,2011-04-08
1543,Windforge,6.9,6.9,2014-03-11
1544,Valkyrie Drive: Bhikkhuni,4.4,4.4,2017-06-20
1545,War Rock,5.5,5.5,2007-02-07
1546,Purge,6.8,6.8,2003-04-15
1547,Dead Effect 2,6.1,6.1,2016-05-06
1548,Deadfall Adventures,6.9,6.9,2013-11-15
1549,Space Trader - Merchant Marine,4.4,4.4,2008-10-23
1550,Over 9000 Zombies!,tbd,tbd,2015-02-25
1551,I Want To Be Human,tbd,tbd,2016-04-15
1552,Bionicle,6.5,6.5,2003-10-31
1553,Spider-Man: Web of Shadows,7.8,7.8,2008-10-28
1554,Duke Nukem Forever: The Doctor Who Cloned Me,7.0,7.0,2011-12-13
1555,Marine Sharpshooter II: Jungle Warfare,3.9,3.9,2004-06-24
1556,Sniper: Ghost Warrior 2,5.9,5.9,2013-03-11
1557,Adam's Venture: The Search for the Lost Garden,5.9,5.9,2009-10-02
1558,Miner Wars 2081,5.9,5.9,2012-11-28
1559,Mighty No. 9,3.6,3.6,2016-06-21
1560,Alien Rage,6.7,6.7,2013-09-24
1561,X-Men: The Official Game,6.6,6.6,2006-05-16
1562,Enemy Front,5.7,5.7,2014-06-10
1563,Dinocide,6.7,6.7,2016-01-21
1564,OVERKILL's The Walking Dead,5.1,5.1,2018-11-06
1565,Teenage Mutant Ninja Turtles: Mutants in Manhattan,5.7,5.7,2016-05-24
1566,Breed,5.0,5.0,2004-04-02
1567,Delta Force: Task Force Dagger,7.7,7.7,2002-06-27
1568,Darkest of Days,6.0,6.0,2009-09-07
1569,Away: Journey to the Unexpected,tbd,tbd,2019-02-13
1570,Eragon,5.4,5.4,2006-11-14
1571,Warriors Orochi,7.4,7.4,2008-03-25
1572,Bullet Witch,5.0,5.0,2018-04-25
1573,Alpha Black Zero: Intrepid Protocol,6.8,6.8,2004-09-02
1574,Call of Juarez: The Cartel,3.4,3.4,2011-09-13
1575,Five Nights at Freddy's 4,5.9,5.9,2015-07-23
1576,Shiny,tbd,tbd,2016-08-31
1577,Postal 2,8.1,8.1,2003-04-14
1578,KumaWar,6.8,6.8,2004-07-16
1579,Death by Game Show,tbd,tbd,2016-01-22
1580,Double Dragon IV,5.7,5.7,2017-01-30
1581,IS Defense,7.7,7.7,2016-04-19
1582,Star Trek: D-A-C,3.8,3.8,2009-11-12
1583,Teenage Mutant Ninja Turtles 2: Battle Nexus,7.4,7.4,2004-10-29
1584,CellFactor: Revolution,5.6,5.6,2007-05-08
1585,Echo Prime,tbd,tbd,2014-01-28
1586,Hyperdimension Neptunia U: Action Unleashed,6.1,6.1,2016-03-21
1587,Legendary,6.4,6.4,2008-11-18
1588,Don Bluth Presents: Dragon's Lair HD,5.6,5.6,2006-08-25
1589,Marine Heavy Gunner: Vietnam,tbd,tbd,2004-08-22
1590,Disney's Atlantis: The Lost Empire - Trial By Fire,3.5,3.5,2001-05-17
1591,ShellShock: Nam '67,4.3,4.3,2004-09-14
1592,Kreed,6.0,6.0,2004-07-01
1593,Anomaly 1729,7.3,7.3,2015-12-30
1594,Operation Blockade,6.4,6.4,2002-05-13
1595,Super ComboMan,5.8,5.8,2014-07-11
1596,Bad Bots,4.6,4.6,2013-05-17
1597,Ares Omega,tbd,tbd,2016-03-11
1598,Iron Sky: Invasion,5.9,5.9,2012-12-13
1599,Ace of Spades,5.2,5.2,2012-12-12
1600,Terminator Salvation,4.6,4.6,2009-05-19
1601,TRISTOY,7.0,7.0,2015-01-15
1602,JASF: Jane's Advanced Strike Fighters,3.8,3.8,2011-11-01
1603,Blood Alloy: Reborn,tbd,tbd,2016-03-02
1604,Karateka,4.5,4.5,2012-12-03
1605,Past Cure,6.5,6.5,2018-02-02
1606,Resident Evil: Operation Raccoon City,4.2,4.2,2012-05-18
1607,Pearl Harbor: Defend the Fleet,4.2,4.2,2001-05-15
1608,911 Fire Rescue,7.0,7.0,2001-06-24
1609,Special Forces: Team X,6.9,6.9,2013-02-06
1610,Randall,tbd,tbd,2017-06-06
1611,Defiance 2050,2.3,2.3,2018-07-10
1612,Hexodius,5.7,5.7,2013-06-21
1613,Dreamkiller,5.4,5.4,2009-10-12
1614,Solarix,4.1,4.1,2015-04-30
1615,The Ant Bully,3.4,3.4,2006-07-24
1616,Guns of Icarus,3.7,3.7,2009-11-04
1617,Warhammer 40000: Fire Warrior,6.9,6.9,2003-11-17
1618,Deep Black,1.9,1.9,2012-04-18
1619,Tactical Intervention,5.9,5.9,2013-03-28
1620,Line Of Defense Tactics - Tactical Advantage,1.2,1.2,2014-02-11
1621,Karmaflow: The Rock Opera Videogame,6.3,6.3,2015-01-19
1622,FPS Creator,6.1,6.1,2005-09-22
1623,Starship Troopers,6.1,6.1,2005-11-15
1624,Beach Head 2002,7.1,7.1,2002-01-14
1625,Elite Warriors: Vietnam,5.8,5.8,2005-03-25
1626,Gene Troopers,2.8,2.8,2006-12-25
1627,BeachHead 2000,6.8,6.8,2000-06-14
1628,WWII Tank Commander,4.5,4.5,2006-02-14
1629,The Mummy,5.9,5.9,2000-11-17
1630,Safe House,tbd,tbd,2018-05-22
1631,Deus Ex: The Fall,3.0,3.0,2014-03-17
1632,LA Cops,6.1,6.1,2015-03-13
1633,Soldier of Fortune: Payback,4.7,4.7,2007-11-14
1634,Reservoir Dogs: Bloody Days,5.7,5.7,2017-05-18
1635,Everreach: Project Eden,4.8,4.8,2019-12-04
1636,Secret Service: Security Breach,5.3,5.3,2003-10-28
1637,Narcos: Rise of the Cartels,3.0,3.0,2019-11-19
1638,Aliens: Colonial Marines,3.5,3.5,2013-02-11
1639,Postal 2: Apocalypse Weekend,7.1,7.1,2005-05-31
1640,Battlestar Galactica,tbd,tbd,2007-10-23
1641,The Scourge Project: Episodes 1 and 2,4.4,4.4,2010-04-09
1642,Watchmen: The End Is Nigh Part 2,5.4,5.4,2009-07-29
1643,US Special Forces: Team Factor,tbd,tbd,2002-09-23
1644,Bubsy: The Woolies Strike Back,5.2,5.2,2017-10-31
1645,Cortex Command,7.2,7.2,2012-09-28
1646,Nom Nom Apocalypse,tbd,tbd,2020-02-13
1647,Rhythm Zone,5.7,5.7,2010-07-20
1648,Prospekt,4.7,4.7,2016-02-18
1649,Harry Potter and the Deathly Hallows Part 2,4.6,4.6,2011-07-12
1650,Soldner: Secret Wars,4.3,4.3,2004-06-22
1651,Hatred,4.7,4.7,2015-06-01
1652,Painkiller: Redemption,5.0,5.0,2011-02-25
1653,Samurai Warriors 2,7.3,7.3,2008-06-27
1654,Air Conflicts: Vietnam,2.7,2.7,2013-10-02
1655,Beyond the Law: The Third Wave,4.2,4.2,2004-04-02
1656,The History Channel: Battle for the Pacific,2.4,2.4,2007-12-04
1657,Clan of Champions,4.4,4.4,2012-10-30
1658,Happy Feet,4.5,4.5,2006-11-14
1659,Planet of the Apes,4.6,4.6,2001-09-19
1660,MilitAnt,tbd,tbd,2016-07-12
1661,Damnation,4.2,4.2,2009-05-22
1662,Alien Blast: The Encounter,3.6,3.6,2004-02-09
1663,Timeline,5.8,5.8,2000-11-12
1664,7554,4.8,4.8,2012-07-20
1665,The Expendables 2 Videogame,2.3,2.3,2012-08-17
1666,Rocko's Quest,tbd,tbd,2003-05-13
1667,Delta Force: Xtreme 2,4.9,4.9,2009-05-27
1668,Slain!,5.3,5.3,2016-03-24
1669,The Chaos Engine (2013),7.6,7.6,2013-08-29
1670,Psychotoxic,4.5,4.5,2005-02-25
1671,ShellShock 2: Blood Trails,5.4,5.4,2009-02-13
1672,Super Duper Party Pooper,tbd,tbd,2016-06-06
1673,Inner Chains,4.9,4.9,2017-05-18
1674,Combat: Task Force 121,5.5,5.5,2005-03-24
1675,Deep Black: Reloaded,3.8,3.8,2012-04-18
1676,Air Raid: This Is Not a Drill!,6.6,6.6,2003-06-18
1677,Turning Point: Fall of Liberty,4.4,4.4,2008-02-26
1678,25 to Life,5.1,5.1,2006-01-17
1679,American Idol,3.5,3.5,2003-11-18
1680,Terrorist Takedown,3.8,3.8,2004-11-11
1681,Raven Squad: Operation Hidden Dagger,3.1,3.1,2009-08-25
1682,Primal Fears,4.5,4.5,2013-01-08
1683,Painkiller: Recurring Evil,3.7,3.7,2012-02-29
1684,Ghostbusters,2.1,2.1,2016-07-12
1685,Battle: Los Angeles,3.2,3.2,2011-03-11
1686,Painkiller: Resurrection,4.3,4.3,2009-10-27
1687,The Walking Dead: Survival Instinct,2.6,2.6,2013-03-19
1688,Deep Raider,tbd,tbd,2000-10-24
1689,Hello Neighbor,4.5,4.5,2017-12-08
1690,Global Ops: Commando Libya,3.7,3.7,2011-10-26
1691,Harry Potter and the Deathly Hallows Part 1,3.7,3.7,2010-11-16
1692,Army Men: Sarge's War,7.6,7.6,2004-07-27
1693,Sniper: Art of Victory,3.3,3.3,2008-10-16
1694,Darkstar: The Interactive Movie,6.3,6.3,2010-11-08
1695,The Flock,4.3,4.3,2015-08-21
1696,Orion: Dino Horde,5.7,5.7,2012-05-04
1697,Enforcer: Police Crime Action,4.8,4.8,2014-10-24
1698,Torrente,3.8,3.8,2004-12-06
1699,Umbrella Corps,2.1,2.1,2016-06-21
1700,Land of the Dead: Road to Fiddler's Green,6.6,6.6,2005-10-20
1701,Tsunami 2265,4.4,4.4,2002-08-04
1702,Ed Edd n Eddy: The Mis-Edventures,7.5,7.5,2005-11-16
1703,Drug Wars (2009),4.5,4.5,2009-03-17
1704,Rambo: The Video Game,1.6,1.6,2014-02-21
1705,Jekyll & Hyde (2001),7.2,7.2,2001-10-09
1706,Apocalyptica,2.4,2.4,2004-04-09
1707,Shadow Harvest: Phantom Ops,2.3,2.3,2011-04-05
1708,Takedown: Red Sabre,2.9,2.9,2013-09-20
1709,You Are Empty,5.7,5.7,2007-06-01
1710,The Shield: The Game,3.7,3.7,2007-01-22
1711,The Incredible Hulk,4.5,4.5,2008-06-10
1712,Iron Man,2.7,2.7,2008-05-06
1713,Code of Honor 2: Conspiracy Island,4.4,4.4,2008-07-29
1714,Rekoil,2.1,2.1,2014-01-28
1715,Zombeer,5.2,5.2,2015-01-30
1716,New World Order,3.0,3.0,2003-03-18
1717,The Asskickers,3.4,3.4,2011-07-21
1718,MTV's Celebrity Deathmatch,5.0,5.0,2003-10-14
1719,Shaq Fu: A Legend Reborn,6.4,6.4,2018-06-05
1720,Tunnel Rats: 1968,3.5,3.5,2009-05-15
1721,Sniper Rust VR,tbd,tbd,2017-12-26
1722,Revolution,3.2,3.2,2002-10-11
1723,Rogue Warrior,3.4,3.4,2009-12-01
1724,The Mark,3.0,3.0,2007-02-26
1725,R.I.P.D. The Game,1.5,1.5,2013-07-16
1726,007 Legends,2.6,2.6,2012-11-01
1727,World War II Combat: Iwo Jima,2.9,2.9,2006-07-25
1728,Terminator 3: War of the Machines,5.6,5.6,2003-12-02
1729,Terrawars: New York Invasion,2.4,2.4,2006-07-06
1730,Postal III,2.9,2.9,2011-12-21
1731,Utopia City,4.0,4.0,2006-05-26
1732,Dragon's Lair 3,2.3,2.3,2004-11-23
1733,Gettysburg: Armored Warfare,2.4,2.4,2012-03-27
1734,Gods and Generals,6.6,6.6,2003-02-18
1735,Navy SEALs: Weapons of Mass Destruction,8.0,8.0,2003-07-18
